Date_UTC,Date_Local,LocalDate,Home Team,Away Team,Home Score,Away Score,Result,Season,weight,Played
2025-11-20 00:00:00+00:00,2025-11-19 19:00:00-05:00,2025-11-19,Washington Capitals,Edmonton Oilers,,,,2025-2026,2.0,False
2025-11-20 00:30:00+00:00,2025-11-19 19:30:00-05:00,2025-11-19,Buffalo Sabres,Calgary Flames,,,,2025-2026,2.0,False
2025-11-20 02:30:00+00:00,2025-11-19 21:30:00-05:00,2025-11-19,Minnesota Wild,Carolina Hurricanes,,,,2025-2026,2.0,False
2025-11-20 03:00:00+00:00,2025-11-19 22:00:00-05:00,2025-11-19,Anaheim Ducks,Boston Bruins,,,,2025-2026,2.0,False
2025-11-21 00:00:00+00:00,2025-11-20 19:00:00-05:00,2025-11-20,Florida Panthers,New Jersey Devils,,,,2025-2026,2.0,False
2025-11-21 00:00:00+00:00,2025-11-20 19:00:00-05:00,2025-11-20,Toronto Maple Leafs,Columbus Blue Jackets,,,,2025-2026,2.0,False
2025-11-21 00:00:00+00:00,2025-11-20 19:00:00-05:00,2025-11-20,Montréal Canadiens,Washington Capitals,,,,2025-2026,2.0,False
2025-11-21 00:00:00+00:00,2025-11-20 19:00:00-05:00,2025-11-20,Detroit Red Wings,New York Islanders,,,,2025-2026,2.0,False
2025-11-21 00:00:00+00:00,2025-11-20 19:00:00-05:00,2025-11-20,Philadelphia Flyers,St. Louis Blues,,,,2025-2026,2.0,False
2025-11-21 00:30:00+00:00,2025-11-20 19:30:00-05:00,2025-11-20,Tampa Bay Lightning,Edmonton Oilers,,,,2025-2026,2.0,False
2025-11-21 01:00:00+00:00,2025-11-20 20:00:00-05:00,2025-11-20,Chicago Blackhawks,Seattle Kraken,,,,2025-2026,2.0,False
2025-11-21 02:00:00+00:00,2025-11-20 21:00:00-05:00,2025-11-20,Utah Hockey Club,Vegas Golden Knights,,,,2025-2026,2.0,False
2025-11-21 02:00:00+00:00,2025-11-20 21:00:00-05:00,2025-11-20,Colorado Avalanche,New York Rangers,,,,2025-2026,2.0,False
2025-11-21 03:00:00+00:00,2025-11-20 22:00:00-05:00,2025-11-20,San Jose Sharks,Los Angeles Kings,,,,2025-2026,2.0,False
2025-11-21 03:00:00+00:00,2025-11-20 22:00:00-05:00,2025-11-20,Vancouver Canucks,Dallas Stars,,,,2025-2026,2.0,False
2025-11-21 03:00:00+00:00,2025-11-20 22:00:00-05:00,2025-11-20,Anaheim Ducks,Ottawa Senators,,,,2025-2026,2.0,False
2025-11-22 00:00:00+00:00,2025-11-21 19:00:00-05:00,2025-11-21,Buffalo Sabres,Chicago Blackhawks,,,,2025-2026,2.0,False
2025-11-22 00:00:00+00:00,2025-11-21 19:00:00-05:00,2025-11-21,Pittsburgh Penguins,Minnesota Wild,,,,2025-2026,2.0,False
2025-11-22 01:00:00+00:00,2025-11-21 20:00:00-05:00,2025-11-21,Winnipeg Jets,Carolina Hurricanes,,,,2025-2026,2.0,False
2025-11-22 03:30:00+00:00,2025-11-21 22:30:00-05:00,2025-11-21,Los Angeles Kings,Boston Bruins,,,,2025-2026,2.0,False
2025-11-22 18:00:00+00:00,2025-11-22 13:00:00-05:00,2025-11-22,Detroit Red Wings,Columbus Blue Jackets,,,,2025-2026,2.0,False
2025-11-22 20:30:00+00:00,2025-11-22 15:30:00-05:00,2025-11-22,New York Islanders,St. Louis Blues,,,,2025-2026,2.0,False
2025-11-23 00:00:00+00:00,2025-11-22 19:00:00-05:00,2025-11-22,San Jose Sharks,Ottawa Senators,,,,2025-2026,2.0,False
2025-11-23 00:00:00+00:00,2025-11-22 19:00:00-05:00,2025-11-22,Washington Capitals,Tampa Bay Lightning,,,,2025-2026,2.0,False
2025-11-23 00:00:00+00:00,2025-11-22 19:00:00-05:00,2025-11-22,Pittsburgh Penguins,Seattle Kraken,,,,2025-2026,2.0,False
2025-11-23 00:00:00+00:00,2025-11-22 19:00:00-05:00,2025-11-22,Florida Panthers,Edmonton Oilers,,,,2025-2026,2.0,False
2025-11-23 00:00:00+00:00,2025-11-22 19:00:00-05:00,2025-11-22,Montréal Canadiens,Toronto Maple Leafs,,,,2025-2026,2.0,False
2025-11-23 00:00:00+00:00,2025-11-22 19:00:00-05:00,2025-11-22,Philadelphia Flyers,New Jersey Devils,,,,2025-2026,2.0,False
2025-11-23 01:00:00+00:00,2025-11-22 20:00:00-05:00,2025-11-22,Nashville Predators,Colorado Avalanche,,,,2025-2026,2.0,False
2025-11-23 02:00:00+00:00,2025-11-22 21:00:00-05:00,2025-11-22,Utah Hockey Club,New York Rangers,,,,2025-2026,2.0,False
2025-11-23 03:00:00+00:00,2025-11-22 22:00:00-05:00,2025-11-22,Calgary Flames,Dallas Stars,,,,2025-2026,2.0,False
2025-11-23 03:00:00+00:00,2025-11-22 22:00:00-05:00,2025-11-22,Anaheim Ducks,Vegas Golden Knights,,,,2025-2026,2.0,False
2025-11-23 18:00:00+00:00,2025-11-23 13:00:00-05:00,2025-11-23,Buffalo Sabres,Carolina Hurricanes,,,,2025-2026,2.0,False
2025-11-23 21:00:00+00:00,2025-11-23 16:00:00-05:00,2025-11-23,Winnipeg Jets,Minnesota Wild,,,,2025-2026,2.0,False
2025-11-23 22:00:00+00:00,2025-11-23 17:00:00-05:00,2025-11-23,New York Islanders,Seattle Kraken,,,,2025-2026,2.0,False
2025-11-24 00:00:00+00:00,2025-11-23 19:00:00-05:00,2025-11-23,Chicago Blackhawks,Colorado Avalanche,,,,2025-2026,2.0,False
2025-11-24 01:00:00+00:00,2025-11-23 20:00:00-05:00,2025-11-23,San Jose Sharks,Boston Bruins,,,,2025-2026,2.0,False
2025-11-24 02:00:00+00:00,2025-11-23 21:00:00-05:00,2025-11-23,Vancouver Canucks,Calgary Flames,,,,2025-2026,2.0,False
2025-11-25 00:00:00+00:00,2025-11-24 19:00:00-05:00,2025-11-24,New York Rangers,St. Louis Blues,,,,2025-2026,2.0,False
2025-11-25 00:00:00+00:00,2025-11-24 19:00:00-05:00,2025-11-24,Washington Capitals,Columbus Blue Jackets,,,,2025-2026,2.0,False
2025-11-25 00:00:00+00:00,2025-11-24 19:00:00-05:00,2025-11-24,Tampa Bay Lightning,Philadelphia Flyers,,,,2025-2026,2.0,False
2025-11-25 00:00:00+00:00,2025-11-24 19:00:00-05:00,2025-11-24,New Jersey Devils,Detroit Red Wings,,,,2025-2026,2.0,False
2025-11-25 01:00:00+00:00,2025-11-24 20:00:00-05:00,2025-11-24,Nashville Predators,Florida Panthers,,,,2025-2026,2.0,False
2025-11-25 02:00:00+00:00,2025-11-24 21:00:00-05:00,2025-11-24,Utah Hockey Club,Vegas Golden Knights,,,,2025-2026,2.0,False
2025-11-25 02:00:00+00:00,2025-11-24 21:00:00-05:00,2025-11-24,Los Angeles Kings,Ottawa Senators,,,,2025-2026,2.0,False
2025-11-26 02:00:00+00:00,2025-11-25 21:00:00-05:00,2025-11-25,Edmonton Oilers,Dallas Stars,,,,2025-2026,2.0,False
2025-11-27 00:00:00+00:00,2025-11-26 19:00:00-05:00,2025-11-26,Pittsburgh Penguins,Buffalo Sabres,,,,2025-2026,2.0,False
2025-11-27 00:00:00+00:00,2025-11-26 19:00:00-05:00,2025-11-26,Carolina Hurricanes,New York Rangers,,,,2025-2026,2.0,False
2025-11-27 00:00:00+00:00,2025-11-26 19:00:00-05:00,2025-11-26,Washington Capitals,Winnipeg Jets,,,,2025-2026,2.0,False
2025-11-27 00:00:00+00:00,2025-11-26 19:00:00-05:00,2025-11-26,New York Islanders,Boston Bruins,,,,2025-2026,2.0,False
2025-11-27 00:00:00+00:00,2025-11-26 19:00:00-05:00,2025-11-26,Columbus Blue Jackets,Toronto Maple Leafs,,,,2025-2026,2.0,False
2025-11-27 00:00:00+00:00,2025-11-26 19:00:00-05:00,2025-11-26,Florida Panthers,Philadelphia Flyers,,,,2025-2026,2.0,False
2025-11-27 00:00:00+00:00,2025-11-26 19:00:00-05:00,2025-11-26,Tampa Bay Lightning,Calgary Flames,,,,2025-2026,2.0,False
2025-11-27 00:00:00+00:00,2025-11-26 19:00:00-05:00,2025-11-26,Detroit Red Wings,Nashville Predators,,,,2025-2026,2.0,False
2025-11-27 00:00:00+00:00,2025-11-26 19:00:00-05:00,2025-11-26,New Jersey Devils,St. Louis Blues,,,,2025-2026,2.0,False
2025-11-27 01:30:00+00:00,2025-11-26 20:30:00-05:00,2025-11-26,Chicago Blackhawks,Minnesota Wild,,,,2025-2026,2.0,False
2025-11-27 02:00:00+00:00,2025-11-26 21:00:00-05:00,2025-11-26,Colorado Avalanche,San Jose Sharks,,,,2025-2026,2.0,False
2025-11-27 02:30:00+00:00,2025-11-26 21:30:00-05:00,2025-11-26,Utah Hockey Club,Montréal Canadiens,,,,2025-2026,2.0,False
2025-11-27 03:00:00+00:00,2025-11-26 22:00:00-05:00,2025-11-26,Anaheim Ducks,Vancouver Canucks,,,,2025-2026,2.0,False
2025-11-27 03:00:00+00:00,2025-11-26 22:00:00-05:00,2025-11-26,Seattle Kraken,Dallas Stars,,,,2025-2026,2.0,False
2025-11-27 03:00:00+00:00,2025-11-26 22:00:00-05:00,2025-11-26,Vegas Golden Knights,Ottawa Senators,,,,2025-2026,2.0,False
2025-11-28 17:00:00+00:00,2025-11-28 12:00:00-05:00,2025-11-28,Detroit Red Wings,Tampa Bay Lightning,,,,2025-2026,2.0,False
2025-11-28 18:00:00+00:00,2025-11-28 13:00:00-05:00,2025-11-28,Boston Bruins,New York Rangers,,,,2025-2026,2.0,False
2025-11-28 20:30:00+00:00,2025-11-28 15:30:00-05:00,2025-11-28,Minnesota Wild,Colorado Avalanche,,,,2025-2026,2.0,False
2025-11-28 21:00:00+00:00,2025-11-28 16:00:00-05:00,2025-11-28,Anaheim Ducks,Los Angeles Kings,,,,2025-2026,2.0,False
2025-11-28 21:00:00+00:00,2025-11-28 16:00:00-05:00,2025-11-28,Buffalo Sabres,New Jersey Devils,,,,2025-2026,2.0,False
2025-11-28 21:00:00+00:00,2025-11-28 16:00:00-05:00,2025-11-28,Florida Panthers,Calgary Flames,,,,2025-2026,2.0,False
2025-11-28 21:00:00+00:00,2025-11-28 16:00:00-05:00,2025-11-28,New York Islanders,Philadelphia Flyers,,,,2025-2026,2.0,False
2025-11-28 21:00:00+00:00,2025-11-28 16:00:00-05:00,2025-11-28,St. Louis Blues,Ottawa Senators,,,,2025-2026,2.0,False
2025-11-28 21:00:00+00:00,2025-11-28 16:00:00-05:00,2025-11-28,Vegas Golden Knights,Montréal Canadiens,,,,2025-2026,2.0,False
2025-11-28 21:00:00+00:00,2025-11-28 16:00:00-05:00,2025-11-28,San Jose Sharks,Vancouver Canucks,,,,2025-2026,2.0,False
2025-11-28 22:00:00+00:00,2025-11-28 17:00:00-05:00,2025-11-28,Carolina Hurricanes,Winnipeg Jets,,,,2025-2026,2.0,False
2025-11-28 22:00:00+00:00,2025-11-28 17:00:00-05:00,2025-11-28,Washington Capitals,Toronto Maple Leafs,,,,2025-2026,2.0,False
2025-11-29 00:00:00+00:00,2025-11-28 19:00:00-05:00,2025-11-28,Columbus Blue Jackets,Pittsburgh Penguins,,,,2025-2026,2.0,False
2025-11-29 01:00:00+00:00,2025-11-28 20:00:00-05:00,2025-11-28,Chicago Blackhawks,Nashville Predators,,,,2025-2026,2.0,False
2025-11-29 01:00:00+00:00,2025-11-28 20:00:00-05:00,2025-11-28,Dallas Stars,Utah Hockey Club,,,,2025-2026,2.0,False
2025-11-29 19:00:00+00:00,2025-11-29 14:00:00-05:00,2025-11-29,New York Rangers,Tampa Bay Lightning,,,,2025-2026,2.0,False
2025-11-29 20:00:00+00:00,2025-11-29 15:00:00-05:00,2025-11-29,Colorado Avalanche,Montréal Canadiens,,,,2025-2026,2.0,False
2025-11-29 21:00:00+00:00,2025-11-29 16:00:00-05:00,2025-11-29,Seattle Kraken,Edmonton Oilers,,,,2025-2026,2.0,False
2025-11-30 00:00:00+00:00,2025-11-29 19:00:00-05:00,2025-11-29,Nashville Predators,Winnipeg Jets,,,,2025-2026,2.0,False
2025-11-30 00:00:00+00:00,2025-11-29 19:00:00-05:00,2025-11-29,Boston Bruins,Detroit Red Wings,,,,2025-2026,2.0,False
2025-11-30 00:00:00+00:00,2025-11-29 19:00:00-05:00,2025-11-29,New Jersey Devils,Philadelphia Flyers,,,,2025-2026,2.0,False
2025-11-30 00:00:00+00:00,2025-11-29 19:00:00-05:00,2025-11-29,Pittsburgh Penguins,Toronto Maple Leafs,,,,2025-2026,2.0,False
2025-11-30 01:00:00+00:00,2025-11-29 20:00:00-05:00,2025-11-29,Minnesota Wild,Buffalo Sabres,,,,2025-2026,2.0,False
2025-11-30 01:00:00+00:00,2025-11-29 20:00:00-05:00,2025-11-29,St. Louis Blues,Utah Hockey Club,,,,2025-2026,2.0,False
2025-11-30 03:00:00+00:00,2025-11-29 22:00:00-05:00,2025-11-29,Vegas Golden Knights,San Jose Sharks,,,,2025-2026,2.0,False
2025-11-30 03:00:00+00:00,2025-11-29 22:00:00-05:00,2025-11-29,Los Angeles Kings,Vancouver Canucks,,,,2025-2026,2.0,False
2025-11-30 18:00:00+00:00,2025-11-30 13:00:00-05:00,2025-11-30,New York Islanders,Washington Capitals,,,,2025-2026,2.0,False
2025-11-30 20:30:00+00:00,2025-11-30 15:30:00-05:00,2025-11-30,Chicago Blackhawks,Anaheim Ducks,,,,2025-2026,2.0,False
2025-11-30 22:00:00+00:00,2025-11-30 17:00:00-05:00,2025-11-30,Carolina Hurricanes,Calgary Flames,,,,2025-2026,2.0,False
2025-11-30 23:00:00+00:00,2025-11-30 18:00:00-05:00,2025-11-30,Dallas Stars,Ottawa Senators,,,,2025-2026,2.0,False
2025-12-02 00:00:00+00:00,2025-12-01 19:00:00-05:00,2025-12-01,New Jersey Devils,Columbus Blue Jackets,,,,2025-2026,2.0,False
2025-12-02 00:00:00+00:00,2025-12-01 19:00:00-05:00,2025-12-01,Philadelphia Flyers,Pittsburgh Penguins,,,,2025-2026,2.0,False
2025-12-02 00:30:00+00:00,2025-12-01 19:30:00-05:00,2025-12-01,Buffalo Sabres,Winnipeg Jets,,,,2025-2026,2.0,False
2025-12-02 01:00:00+00:00,2025-12-01 20:00:00-05:00,2025-12-01,St. Louis Blues,Anaheim Ducks,,,,2025-2026,2.0,False
2025-12-02 03:00:00+00:00,2025-12-01 22:00:00-05:00,2025-12-01,San Jose Sharks,Utah Hockey Club,,,,2025-2026,2.0,False
2025-12-03 00:00:00+00:00,2025-12-02 19:00:00-05:00,2025-12-02,Montréal Canadiens,Ottawa Senators,,,,2025-2026,2.0,False
2025-12-03 00:00:00+00:00,2025-12-02 19:00:00-05:00,2025-12-02,Detroit Red Wings,Boston Bruins,,,,2025-2026,2.0,False
2025-12-03 00:00:00+00:00,2025-12-02 19:00:00-05:00,2025-12-02,New York Islanders,Tampa Bay Lightning,,,,2025-2026,2.0,False
2025-12-03 00:00:00+00:00,2025-12-02 19:00:00-05:00,2025-12-02,New York Rangers,Dallas Stars,,,,2025-2026,2.0,False
2025-12-03 00:30:00+00:00,2025-12-02 19:30:00-05:00,2025-12-02,Florida Panthers,Toronto Maple Leafs,,,,2025-2026,2.0,False
2025-12-03 01:00:00+00:00,2025-12-02 20:00:00-05:00,2025-12-02,Nashville Predators,Calgary Flames,,,,2025-2026,2.0,False
2025-12-03 02:00:00+00:00,2025-12-02 21:00:00-05:00,2025-12-02,Colorado Avalanche,Vancouver Canucks,,,,2025-2026,2.0,False
2025-12-03 02:00:00+00:00,2025-12-02 21:00:00-05:00,2025-12-02,Edmonton Oilers,Minnesota Wild,,,,2025-2026,2.0,False
2025-12-03 03:00:00+00:00,2025-12-02 22:00:00-05:00,2025-12-02,Vegas Golden Knights,Chicago Blackhawks,,,,2025-2026,2.0,False
2025-12-03 03:30:00+00:00,2025-12-02 22:30:00-05:00,2025-12-02,Los Angeles Kings,Washington Capitals,,,,2025-2026,2.0,False
2025-12-04 00:00:00+00:00,2025-12-03 19:00:00-05:00,2025-12-03,New Jersey Devils,Dallas Stars,,,,2025-2026,2.0,False
2025-12-04 00:30:00+00:00,2025-12-03 19:30:00-05:00,2025-12-03,Montréal Canadiens,Winnipeg Jets,,,,2025-2026,2.0,False
2025-12-04 00:30:00+00:00,2025-12-03 19:30:00-05:00,2025-12-03,Philadelphia Flyers,Buffalo Sabres,,,,2025-2026,2.0,False
2025-12-04 03:00:00+00:00,2025-12-03 22:00:00-05:00,2025-12-03,Anaheim Ducks,Utah Hockey Club,,,,2025-2026,2.0,False
2025-12-04 03:00:00+00:00,2025-12-03 22:00:00-05:00,2025-12-03,San Jose Sharks,Washington Capitals,,,,2025-2026,2.0,False
2025-12-05 00:00:00+00:00,2025-12-04 19:00:00-05:00,2025-12-04,Columbus Blue Jackets,Detroit Red Wings,,,,2025-2026,2.0,False
2025-12-05 00:00:00+00:00,2025-12-04 19:00:00-05:00,2025-12-04,Florida Panthers,Nashville Predators,,,,2025-2026,2.0,False
2025-12-05 00:00:00+00:00,2025-12-04 19:00:00-05:00,2025-12-04,New York Islanders,Colorado Avalanche,,,,2025-2026,2.0,False
2025-12-05 00:00:00+00:00,2025-12-04 19:00:00-05:00,2025-12-04,Ottawa Senators,New York Rangers,,,,2025-2026,2.0,False
2025-12-05 00:00:00+00:00,2025-12-04 19:00:00-05:00,2025-12-04,Tampa Bay Lightning,Pittsburgh Penguins,,,,2025-2026,2.0,False
2025-12-05 00:00:00+00:00,2025-12-04 19:00:00-05:00,2025-12-04,Boston Bruins,St. Louis Blues,,,,2025-2026,2.0,False
2025-12-05 00:30:00+00:00,2025-12-04 19:30:00-05:00,2025-12-04,Carolina Hurricanes,Toronto Maple Leafs,,,,2025-2026,2.0,False
2025-12-05 02:00:00+00:00,2025-12-04 21:00:00-05:00,2025-12-04,Calgary Flames,Minnesota Wild,,,,2025-2026,2.0,False
2025-12-05 02:00:00+00:00,2025-12-04 21:00:00-05:00,2025-12-04,Edmonton Oilers,Seattle Kraken,,,,2025-2026,2.0,False
2025-12-05 03:00:00+00:00,2025-12-04 22:00:00-05:00,2025-12-04,Los Angeles Kings,Chicago Blackhawks,,,,2025-2026,2.0,False
2025-12-06 00:00:00+00:00,2025-12-05 19:00:00-05:00,2025-12-05,New Jersey Devils,Vegas Golden Knights,,,,2025-2026,2.0,False
2025-12-06 00:00:00+00:00,2025-12-05 19:00:00-05:00,2025-12-05,Winnipeg Jets,Buffalo Sabres,,,,2025-2026,2.0,False
2025-12-06 01:00:00+00:00,2025-12-05 20:00:00-05:00,2025-12-05,Dallas Stars,San Jose Sharks,,,,2025-2026,2.0,False
2025-12-06 02:00:00+00:00,2025-12-05 21:00:00-05:00,2025-12-05,Vancouver Canucks,Utah Hockey Club,,,,2025-2026,2.0,False
2025-12-06 03:00:00+00:00,2025-12-05 22:00:00-05:00,2025-12-05,Anaheim Ducks,Washington Capitals,,,,2025-2026,2.0,False
2025-12-06 17:30:00+00:00,2025-12-06 12:30:00-05:00,2025-12-06,New York Rangers,Colorado Avalanche,,,,2025-2026,2.0,False
2025-12-06 20:30:00+00:00,2025-12-06 15:30:00-05:00,2025-12-06,Florida Panthers,Columbus Blue Jackets,,,,2025-2026,2.0,False
2025-12-07 00:00:00+00:00,2025-12-06 19:00:00-05:00,2025-12-06,Boston Bruins,New Jersey Devils,,,,2025-2026,2.0,False
2025-12-07 00:00:00+00:00,2025-12-06 19:00:00-05:00,2025-12-06,Toronto Maple Leafs,Montréal Canadiens,,,,2025-2026,2.0,False
2025-12-07 00:00:00+00:00,2025-12-06 19:00:00-05:00,2025-12-06,Ottawa Senators,St. Louis Blues,,,,2025-2026,2.0,False
2025-12-07 00:00:00+00:00,2025-12-06 19:00:00-05:00,2025-12-06,Tampa Bay Lightning,New York Islanders,,,,2025-2026,2.0,False
2025-12-07 00:00:00+00:00,2025-12-06 19:00:00-05:00,2025-12-06,Carolina Hurricanes,Nashville Predators,,,,2025-2026,2.0,False
2025-12-07 00:00:00+00:00,2025-12-06 19:00:00-05:00,2025-12-06,Calgary Flames,Utah Hockey Club,,,,2025-2026,2.0,False
2025-12-07 02:00:00+00:00,2025-12-06 21:00:00-05:00,2025-12-06,Los Angeles Kings,Chicago Blackhawks,,,,2025-2026,2.0,False
2025-12-07 03:00:00+00:00,2025-12-06 22:00:00-05:00,2025-12-06,Seattle Kraken,Detroit Red Wings,,,,2025-2026,2.0,False
2025-12-07 03:00:00+00:00,2025-12-06 22:00:00-05:00,2025-12-06,Edmonton Oilers,Winnipeg Jets,,,,2025-2026,2.0,False
2025-12-07 03:00:00+00:00,2025-12-06 22:00:00-05:00,2025-12-06,Vancouver Canucks,Minnesota Wild,,,,2025-2026,2.0,False
2025-12-07 18:00:00+00:00,2025-12-07 13:00:00-05:00,2025-12-07,Philadelphia Flyers,Colorado Avalanche,,,,2025-2026,2.0,False
2025-12-07 22:00:00+00:00,2025-12-07 17:00:00-05:00,2025-12-07,Florida Panthers,New York Islanders,,,,2025-2026,2.0,False
2025-12-07 22:00:00+00:00,2025-12-07 17:00:00-05:00,2025-12-07,Carolina Hurricanes,San Jose Sharks,,,,2025-2026,2.0,False
2025-12-07 23:00:00+00:00,2025-12-07 18:00:00-05:00,2025-12-07,Dallas Stars,Pittsburgh Penguins,,,,2025-2026,2.0,False
2025-12-08 00:00:00+00:00,2025-12-07 19:00:00-05:00,2025-12-07,Montréal Canadiens,St. Louis Blues,,,,2025-2026,2.0,False
2025-12-08 00:00:00+00:00,2025-12-07 19:00:00-05:00,2025-12-07,New York Rangers,Vegas Golden Knights,,,,2025-2026,2.0,False
2025-12-08 00:00:00+00:00,2025-12-07 19:00:00-05:00,2025-12-07,Washington Capitals,Columbus Blue Jackets,,,,2025-2026,2.0,False
2025-12-08 01:00:00+00:00,2025-12-07 20:00:00-05:00,2025-12-07,Anaheim Ducks,Chicago Blackhawks,,,,2025-2026,2.0,False
2025-12-09 00:30:00+00:00,2025-12-08 19:30:00-05:00,2025-12-08,Toronto Maple Leafs,Tampa Bay Lightning,,,,2025-2026,2.0,False
2025-12-09 02:00:00+00:00,2025-12-08 21:00:00-05:00,2025-12-08,Utah Hockey Club,Los Angeles Kings,,,,2025-2026,2.0,False
2025-12-09 02:00:00+00:00,2025-12-08 21:00:00-05:00,2025-12-08,Calgary Flames,Buffalo Sabres,,,,2025-2026,2.0,False
2025-12-09 03:00:00+00:00,2025-12-08 22:00:00-05:00,2025-12-08,Vancouver Canucks,Detroit Red Wings,,,,2025-2026,2.0,False
2025-12-09 03:00:00+00:00,2025-12-08 22:00:00-05:00,2025-12-08,Seattle Kraken,Minnesota Wild,,,,2025-2026,2.0,False
2025-12-10 00:00:00+00:00,2025-12-09 19:00:00-05:00,2025-12-09,Pittsburgh Penguins,Anaheim Ducks,,,,2025-2026,2.0,False
2025-12-10 00:00:00+00:00,2025-12-09 19:00:00-05:00,2025-12-09,New York Islanders,Vegas Golden Knights,,,,2025-2026,2.0,False
2025-12-10 00:00:00+00:00,2025-12-09 19:00:00-05:00,2025-12-09,Philadelphia Flyers,San Jose Sharks,,,,2025-2026,2.0,False
2025-12-10 00:00:00+00:00,2025-12-09 19:00:00-05:00,2025-12-09,Montréal Canadiens,Tampa Bay Lightning,,,,2025-2026,2.0,False
2025-12-10 00:00:00+00:00,2025-12-09 19:00:00-05:00,2025-12-09,Ottawa Senators,New Jersey Devils,,,,2025-2026,2.0,False
2025-12-10 00:30:00+00:00,2025-12-09 19:30:00-05:00,2025-12-09,Carolina Hurricanes,Columbus Blue Jackets,,,,2025-2026,2.0,False
2025-12-10 01:00:00+00:00,2025-12-09 20:00:00-05:00,2025-12-09,St. Louis Blues,Boston Bruins,,,,2025-2026,2.0,False
2025-12-10 01:00:00+00:00,2025-12-09 20:00:00-05:00,2025-12-09,Winnipeg Jets,Dallas Stars,,,,2025-2026,2.0,False
2025-12-10 02:00:00+00:00,2025-12-09 21:00:00-05:00,2025-12-09,Edmonton Oilers,Buffalo Sabres,,,,2025-2026,2.0,False
2025-12-10 02:30:00+00:00,2025-12-09 21:30:00-05:00,2025-12-09,Nashville Predators,Colorado Avalanche,,,,2025-2026,2.0,False
2025-12-11 00:30:00+00:00,2025-12-10 19:30:00-05:00,2025-12-10,Chicago Blackhawks,New York Rangers,,,,2025-2026,2.0,False
2025-12-11 01:30:00+00:00,2025-12-10 20:30:00-05:00,2025-12-10,Calgary Flames,Detroit Red Wings,,,,2025-2026,2.0,False
2025-12-11 02:00:00+00:00,2025-12-10 21:00:00-05:00,2025-12-10,Utah Hockey Club,Florida Panthers,,,,2025-2026,2.0,False
2025-12-11 03:00:00+00:00,2025-12-10 22:00:00-05:00,2025-12-10,Seattle Kraken,Los Angeles Kings,,,,2025-2026,2.0,False
2025-12-12 00:00:00+00:00,2025-12-11 19:00:00-05:00,2025-12-11,Pittsburgh Penguins,Montréal Canadiens,,,,2025-2026,2.0,False
2025-12-12 00:00:00+00:00,2025-12-11 19:00:00-05:00,2025-12-11,Philadelphia Flyers,Vegas Golden Knights,,,,2025-2026,2.0,False
2025-12-12 00:00:00+00:00,2025-12-11 19:00:00-05:00,2025-12-11,Washington Capitals,Carolina Hurricanes,,,,2025-2026,2.0,False
2025-12-12 00:00:00+00:00,2025-12-11 19:00:00-05:00,2025-12-11,New Jersey Devils,Tampa Bay Lightning,,,,2025-2026,2.0,False
2025-12-12 00:00:00+00:00,2025-12-11 19:00:00-05:00,2025-12-11,Toronto Maple Leafs,San Jose Sharks,,,,2025-2026,2.0,False
2025-12-12 00:00:00+00:00,2025-12-11 19:00:00-05:00,2025-12-11,New York Islanders,Anaheim Ducks,,,,2025-2026,2.0,False
2025-12-12 00:00:00+00:00,2025-12-11 19:00:00-05:00,2025-12-11,Columbus Blue Jackets,Ottawa Senators,,,,2025-2026,2.0,False
2025-12-12 01:00:00+00:00,2025-12-11 20:00:00-05:00,2025-12-11,Minnesota Wild,Dallas Stars,,,,2025-2026,2.0,False
2025-12-12 01:00:00+00:00,2025-12-11 20:00:00-05:00,2025-12-11,Nashville Predators,St. Louis Blues,,,,2025-2026,2.0,False
2025-12-12 01:00:00+00:00,2025-12-11 20:00:00-05:00,2025-12-11,Winnipeg Jets,Boston Bruins,,,,2025-2026,2.0,False
2025-12-12 02:00:00+00:00,2025-12-11 21:00:00-05:00,2025-12-11,Colorado Avalanche,Florida Panthers,,,,2025-2026,2.0,False
2025-12-12 02:00:00+00:00,2025-12-11 21:00:00-05:00,2025-12-11,Edmonton Oilers,Detroit Red Wings,,,,2025-2026,2.0,False
2025-12-12 03:00:00+00:00,2025-12-11 22:00:00-05:00,2025-12-11,Vancouver Canucks,Buffalo Sabres,,,,2025-2026,2.0,False
2025-12-13 01:00:00+00:00,2025-12-12 20:00:00-05:00,2025-12-12,St. Louis Blues,Chicago Blackhawks,,,,2025-2026,2.0,False
2025-12-13 02:00:00+00:00,2025-12-12 21:00:00-05:00,2025-12-12,Utah Hockey Club,Seattle Kraken,,,,2025-2026,2.0,False
2025-12-13 17:30:00+00:00,2025-12-13 12:30:00-05:00,2025-12-13,New Jersey Devils,Anaheim Ducks,,,,2025-2026,2.0,False
2025-12-13 19:00:00+00:00,2025-12-13 14:00:00-05:00,2025-12-13,Minnesota Wild,Ottawa Senators,,,,2025-2026,2.0,False
2025-12-13 20:00:00+00:00,2025-12-13 15:00:00-05:00,2025-12-13,Pittsburgh Penguins,San Jose Sharks,,,,2025-2026,2.0,False
2025-12-13 20:30:00+00:00,2025-12-13 15:30:00-05:00,2025-12-13,New York Islanders,Tampa Bay Lightning,,,,2025-2026,2.0,False
2025-12-14 00:00:00+00:00,2025-12-13 19:00:00-05:00,2025-12-13,Winnipeg Jets,Washington Capitals,,,,2025-2026,2.0,False
